ORDER_ID,ORDER_DATE,PRODUCT_ID,CUSTOMER_ID,QUANTITY,PRICE,PAYMENT_STATUS,DAYS_TO_PAY,PRODUCT,UNIT_COST,LISTED_PRICE,GROSS_PROFIT,TOTAL_COGS,GROSS_MARGIN
17206,9/13/2024,601,303,2,"$1,136.39",PAID,30,Surgical Supplies,$344.49,$577.36,$447.41,$688.98,39.37%
17207,1/6/2024,549,378,95,$926.74,PENDING,,Patient Care,$7.36,$10.61,$227.54,$699.20,24.55%
17208,5/1/2025,576,538,264,"$1,435.88",PAID,22,Personal Protective Equipment,$3.68,$5.57,$464.36,$971.52,32.34%
17209,6/13/2025,648,445,1,$664.97,PAID,49,Surgical Supplies,$451.55,$764.83,$213.42,$451.55,32.09%
17210,9/9/2024,596,206,78,$216.96,PAID,13,Personal Protective Equipment,$1.95,$3.13,$64.86,$152.10,29.89%
17211,4/1/2025,592,488,1,$535.79,PAID,45,Surgical Supplies,$367.87,$596.86,$167.92,$367.87,31.34%
17212,5/17/2024,556,330,49,"$2,111.24",PAID,6,Lab Equipment,$35.37,$48.40,$378.11,"$1,733.13",17.91%
17213,11/4/2024,502,377,3,"$1,607.58",PAID,25,Surgical Supplies,$449.50,$603.68,$259.08,"$1,348.50",16.12%
17214,2/19/2025,558,226,48,"$1,021.82",PAID,34,Lab Equipment,$15.88,$23.04,$259.58,$762.24,25.40%
17215,4/24/2025,625,278,2,$503.50,PAID,59,Surgical Supplies,$169.64,$253.23,$164.22,$339.28,32.62%
17216,5/10/2025,663,401,2,"$1,175.03",PAID,10,Surgical Supplies,$468.78,$671.02,$237.47,$937.56,20.21%
17217,1/28/2024,582,376,56,$321.31,OVERDUE,,Patient Care,$4.80,$6.61,$52.51,$268.80,16.34%
17218,8/20/2024,612,581,1,$642.99,OVERDUE,,Surgical Supplies,$473.40,$649.01,$169.59,$473.40,26.38%
17219,6/4/2024,512,450,276,"$3,648.48",OVERDUE,,Patient Care,$10.56,$15.24,$733.92,"$2,914.56",20.12%
17220,6/11/2024,553,520,12,$437.87,PAID,14,Diagnostics,$24.52,$40.57,$143.63,$294.24,32.80%
17221,2/11/2025,556,356,38,"$1,808.18",PAID,36,Lab Equipment,$35.37,$48.40,$464.12,"$1,344.06",25.67%
17222,9/14/2025,669,352,132,$491.73,PAID,21,Patient Care,$2.75,$4.09,$128.73,$363.00,26.18%
17223,10/28/2025,547,604,376,$885.48,PAID,56,Personal Protective Equipment,$1.64,$2.59,$268.84,$616.64,30.36%
17224,11/10/2025,503,569,47,"$4,432.63",OVERDUE,,Lab Equipment,$71.80,$94.91,"$1,058.03","$3,374.60",23.87%
17225,10/25/2024,559,102,2,$793.83,PAID,38,Surgical Supplies,$313.19,$413.43,$167.45,$626.38,21.09%
17226,3/19/2025,506,294,98,"$1,289.97",DENIED,,Personal Protective Equipment,$9.88,$13.61,$321.73,$968.24,24.94%
17227,12/19/2024,540,300,38,"$3,344.60",PAID,40,Lab Equipment,$65.43,$91.11,$858.26,"$2,486.34",25.66%
17228,8/30/2025,518,263,181,"$1,624.61",PAID,36,Personal Protective Equipment,$7.00,$9.58,$357.61,"$1,267.00",22.01%
17229,1/25/2024,551,324,444,"$5,305.14",OVERDUE,,Patient Care,$7.86,$13.04,"$1,815.30","$3,489.84",34.22%
17230,11/26/2024,538,149,37,"$3,448.88",PAID,12,Lab Equipment,$70.97,$102.23,$822.99,"$2,625.89",23.86%
17231,11/7/2025,683,414,90,"$1,124.25",OVERDUE,,Patient Care,$8.35,$12.93,$372.75,$751.50,33.16%
17232,10/17/2024,679,499,258,"$3,223.83",PAID,7,Personal Protective Equipment,$8.77,$12.53,$961.17,"$2,262.66",29.81%
17233,5/10/2025,611,350,451,"$7,140.80",DENIED,,Personal Protective Equipment,$11.69,$15.87,"$1,868.61","$5,272.19",26.17%
17234,9/5/2024,581,295,35,"$3,194.84",OVERDUE,,Diagnostics,$60.54,$99.47,"$1,075.94","$2,118.90",33.68%
17235,11/15/2025,650,269,2,"$1,157.07",PAID,9,Surgical Supplies,$447.19,$629.64,$262.69,$894.38,22.70%
17236,5/31/2024,605,365,21,"$1,367.24",DENIED,,Diagnostics,$49.04,$72.37,$337.40,"$1,029.84",24.68%
17237,3/23/2025,650,422,1,$588.57,PAID,51,Surgical Supplies,$447.19,$629.64,$141.38,$447.19,24.02%
17238,1/17/2025,530,178,3,"$1,660.24",PAID,6,Surgical Supplies,$355.07,$578.40,$595.03,"$1,065.21",35.84%
17239,12/26/2024,621,581,392,"$4,882.01",OVERDUE,,Personal Protective Equipment,$8.93,$13.11,"$1,381.45","$3,500.56",28.30%
17240,1/17/2025,573,272,18,$347.84,PAID,34,Diagnostics,$15.18,$22.18,$74.60,$273.24,21.45%
17241,1/16/2024,503,176,46,"$3,750.26",PAID,43,Lab Equipment,$71.80,$94.91,$447.46,"$3,302.80",11.93%
17242,10/14/2024,614,394,16,"$1,421.81",PAID,15,Lab Equipment,$68.12,$99.27,$331.89,"$1,089.92",23.34%
17243,6/24/2024,610,234,4,"$1,822.82",PAID,22,Surgical Supplies,$335.99,$461.72,$478.86,"$1,343.96",26.27%
17244,3/1/2024,539,153,16,$754.33,PAID,18,Diagnostics,$42.06,$54.72,$81.37,$672.96,10.79%
17245,5/1/2025,590,307,11,$776.52,PAID,5,Diagnostics,$57.87,$82.38,$139.95,$636.57,18.02%
17246,6/1/2025,641,557,94,"$1,597.15",PAID,32,Patient Care,$11.59,$17.07,$507.69,"$1,089.46",31.79%
17247,8/11/2025,596,103,201,$592.86,PAID,8,Personal Protective Equipment,$1.95,$3.13,$200.91,$391.95,33.89%
17248,3/4/2025,604,119,4,$794.93,PAID,15,Surgical Supplies,$144.13,$211.92,$218.41,$576.52,27.48%
17249,7/31/2025,589,424,104,$166.75,OVERDUE,,Patient Care,$1.28,$1.70,$33.63,$133.12,20.17%
17250,12/1/2025,552,340,34,"$1,587.03",PAID,18,Diagnostics,$34.38,$47.83,$418.11,"$1,168.92",26.35%
17251,12/8/2024,676,609,44,"$3,707.08",OVERDUE,,Lab Equipment,$65.31,$85.69,$833.44,"$2,873.64",22.48%
17252,9/1/2025,652,449,164,"$1,024.19",DENIED,,Personal Protective Equipment,$4.38,$6.44,$305.87,$718.32,29.86%
17253,3/11/2025,532,641,46,"$2,311.13",PAID,32,Diagnostics,$34.94,$59.07,$703.89,"$1,607.24",30.46%
17254,12/31/2024,563,175,128,"$1,801.00",PAID,14,Patient Care,$9.06,$14.20,$641.32,"$1,159.68",35.61%
17255,9/1/2024,535,545,29,"$1,919.46",PAID,10,Lab Equipment,$43.14,$67.52,$668.40,"$1,251.06",34.82%
17256,3/15/2024,536,479,28,"$2,596.92",PAID,37,Diagnostics,$68.20,$98.92,$687.32,"$1,909.60",26.47%
17257,9/25/2025,675,175,2,$586.51,DENIED,,Surgical Supplies,$191.25,$300.81,$204.01,$382.50,34.78%
17258,10/22/2025,636,107,26,"$1,883.95",PAID,50,Lab Equipment,$55.00,$79.32,$453.95,"$1,430.00",24.10%
17259,6/5/2025,671,238,443,"$1,058.25",PAID,29,Personal Protective Equipment,$1.94,$2.71,$198.83,$859.42,18.79%
17260,3/2/2025,665,393,2,"$1,178.22",PAID,31,Surgical Supplies,$378.10,$642.03,$422.02,$756.20,35.82%
17261,4/15/2025,508,421,370,"$3,177.79",PAID,21,Patient Care,$6.17,$10.04,$894.89,"$2,282.90",28.16%
17262,12/2/2025,592,344,2,"$1,154.16",PAID,37,Surgical Supplies,$367.87,$596.86,$418.42,$735.74,36.25%
17263,11/26/2024,682,164,22,"$1,733.70",PAID,26,Lab Equipment,$56.96,$89.66,$480.58,"$1,253.12",27.72%
17264,5/1/2025,678,436,37,"$2,337.92",PAID,37,Diagnostics,$47.78,$69.51,$570.06,"$1,767.86",24.38%
17265,8/10/2025,577,176,124,$546.09,OVERDUE,,Personal Protective Equipment,$3.07,$4.92,$165.41,$380.68,30.29%
17266,7/11/2024,682,382,48,"$3,866.09",PAID,36,Lab Equipment,$56.96,$89.66,"$1,132.01","$2,734.08",29.28%
17267,11/19/2025,624,375,1,$566.52,PAID,31,Surgical Supplies,$447.47,$595.87,$119.05,$447.47,21.01%
17268,5/6/2025,668,115,219,"$2,310.75",PAID,2,Patient Care,$8.52,$11.71,$444.87,"$1,865.88",19.25%
17269,1/24/2025,636,464,22,"$1,708.16",PAID,35,Lab Equipment,$55.00,$79.32,$498.16,"$1,210.00",29.16%
17270,8/6/2024,580,454,5,$970.26,PAID,44,Surgical Supplies,$137.40,$226.80,$283.26,$687.00,29.19%
17271,2/14/2025,633,113,426,"$1,443.25",DENIED,,Personal Protective Equipment,$2.59,$3.84,$339.91,"$1,103.34",23.55%
17272,11/6/2025,504,527,471,"$5,825.73",OVERDUE,,Patient Care,$7.93,$12.53,"$2,090.70","$3,735.03",35.89%
17273,10/13/2024,611,619,497,"$7,793.23",DENIED,,Personal Protective Equipment,$11.69,$15.87,"$1,983.30","$5,809.93",25.45%
17274,7/26/2025,569,555,26,$794.36,OVERDUE,,Lab Equipment,$21.45,$35.87,$236.66,$557.70,29.79%
17275,6/18/2024,672,519,76,$610.67,DENIED,,Personal Protective Equipment,$5.41,$8.23,$199.51,$411.16,32.67%
17276,9/5/2025,658,261,2,$810.38,PAID,18,Surgical Supplies,$349.59,$454.72,$111.20,$699.18,13.72%
17277,3/8/2024,538,396,13,"$1,159.41",OVERDUE,,Lab Equipment,$70.97,$102.23,$236.80,$922.61,20.42%
17278,3/24/2024,541,257,416,"$1,271.04",PAID,51,Patient Care,$2.06,$3.39,$414.08,$856.96,32.58%
17279,3/22/2025,637,429,167,"$2,829.93",PAID,3,Personal Protective Equipment,$11.85,$19.79,$850.98,"$1,978.95",30.07%
17280,8/6/2025,535,497,39,"$2,389.37",PAID,6,Lab Equipment,$43.14,$67.52,$706.91,"$1,682.46",29.59%
17281,2/6/2025,546,223,401,"$5,130.91",PAID,30,Patient Care,$8.82,$14.24,"$1,594.09","$3,536.82",31.07%
17282,3/4/2024,657,493,1,$445.56,PAID,39,Surgical Supplies,$356.31,$509.76,$89.25,$356.31,20.03%
17283,8/3/2025,654,254,69,$500.30,DENIED,,Personal Protective Equipment,$4.68,$7.60,$177.38,$322.92,35.45%
17284,3/13/2025,598,646,29,"$1,658.30",PAID,4,Diagnostics,$43.35,$61.73,$401.15,"$1,257.15",24.19%
17285,7/31/2025,530,518,1,$547.87,PAID,26,Surgical Supplies,$355.07,$578.40,$192.80,$355.07,35.19%
17286,7/21/2025,537,201,22,"$1,210.61",PAID,19,Lab Equipment,$38.50,$62.18,$363.61,$847.00,30.04%
17287,5/18/2025,544,107,224,"$3,146.76",OVERDUE,,Patient Care,$10.70,$16.36,$749.96,"$2,396.80",23.83%
17288,7/28/2024,540,483,33,"$2,752.96",PAID,40,Lab Equipment,$65.43,$91.11,$593.77,"$2,159.19",21.57%
17289,4/25/2024,512,642,327,"$4,493.02",DENIED,,Patient Care,$10.56,$15.24,"$1,039.90","$3,453.12",23.14%
17290,1/9/2025,678,579,42,"$2,491.03",PAID,11,Diagnostics,$47.78,$69.51,$484.27,"$2,006.76",19.44%
17291,5/24/2025,653,289,140,"$2,475.23",PAID,35,Patient Care,$11.21,$18.90,$905.83,"$1,569.40",36.60%
17292,12/4/2024,569,396,46,"$1,433.05",PAID,54,Lab Equipment,$21.45,$35.87,$446.35,$986.70,31.15%
17293,6/12/2025,671,498,330,$860.57,PAID,52,Personal Protective Equipment,$1.94,$2.71,$220.37,$640.20,25.61%
17294,12/2/2025,511,531,313,"$1,431.42",OVERDUE,,Patient Care,$3.30,$5.24,$398.52,"$1,032.90",27.84%
17295,8/20/2024,609,457,25,$951.49,PAID,19,Diagnostics,$24.36,$38.09,$342.49,$609.00,36.00%
17296,8/8/2025,557,214,27,"$2,725.40",PAID,54,Diagnostics,$67.62,$103.27,$899.66,"$1,825.74",33.01%
17297,12/7/2025,504,276,238,"$2,725.14",PAID,58,Patient Care,$7.93,$12.53,$837.80,"$1,887.34",30.74%
17298,5/4/2025,599,546,337,$668.93,DENIED,,Patient Care,$1.25,$2.07,$247.68,$421.25,37.03%
17299,4/27/2024,571,393,140,$131.36,DENIED,,Patient Care,$0.76,$1.00,$24.96,$106.40,19.00%
17300,5/25/2025,538,223,35,"$3,358.14",PAID,9,Lab Equipment,$70.97,$102.23,$874.19,"$2,483.95",26.03%
17300,5/25/2025,538,223,35,"$3,358.14",PAID,9,Lab Equipment,$70.97,$102.23,$874.19,"$2,483.95",26.03%
17301,5/12/2025,569,573,46,"$1,508.76",PAID,24,Lab Equipment,$21.45,$35.87,$522.06,$986.70,34.60%
17302,9/18/2025,674,502,40,"$3,642.29",PAID,16,Diagnostics,$69.49,$96.97,$862.69,"$2,779.60",23.69%
17303,8/7/2024,624,581,1,$586.30,PAID,49,Surgical Supplies,$447.47,$595.87,$138.83,$447.47,23.68%
17304,7/26/2024,533,644,10,$180.32,OVERDUE,,Diagnostics,$15.12,$19.78,$29.12,$151.20,16.15%
17305,8/12/2024,558,557,15,$327.18,PAID,52,Lab Equipment,$15.88,$23.04,$88.98,$238.20,27.20%
17306,5/12/2024,602,627,13,$879.11,PAID,34,Diagnostics,$49.69,$76.50,$233.14,$645.97,26.52%
17307,8/28/2025,527,351,341,"$1,379.63",PAID,31,Patient Care,$2.47,$4.08,$537.36,$842.27,38.95%
17308,8/30/2025,646,632,34,"$1,799.54",PAID,41,Lab Equipment,$40.46,$53.64,$423.90,"$1,375.64",23.56%
17309,8/4/2025,533,181,15,$294.38,PAID,49,Diagnostics,$15.12,$19.78,$67.58,$226.80,22.96%
17310,12/9/2024,523,645,289,"$1,199.60",OVERDUE,,Personal Protective Equipment,$3.19,$4.47,$277.69,$921.91,23.15%
17311,8/10/2025,516,298,220,"$1,991.96",PAID,20,Patient Care,$7.04,$10.24,$443.16,"$1,548.80",22.25%
17312,7/4/2025,636,500,31,"$2,228.84",PAID,17,Lab Equipment,$55.00,$79.32,$523.84,"$1,705.00",23.50%
17313,7/22/2024,655,117,15,"$1,230.73",PAID,13,Lab Equipment,$56.85,$83.99,$377.98,$852.75,30.71%
17314,7/4/2025,681,557,40,$737.62,PAID,23,Lab Equipment,$15.27,$19.91,$126.82,$610.80,17.19%
17315,2/25/2025,676,203,35,"$2,551.63",PAID,2,Lab Equipment,$65.31,$85.69,$265.78,"$2,285.85",10.42%
17316,1/1/2025,663,438,3,"$1,716.17",PAID,34,Surgical Supplies,$468.78,$671.02,$309.83,"$1,406.34",18.05%
17317,9/24/2024,672,164,89,$683.92,DENIED,,Personal Protective Equipment,$5.41,$8.23,$202.43,$481.49,29.60%
17318,12/8/2024,679,464,420,"$5,095.57",OVERDUE,,Personal Protective Equipment,$8.77,$12.53,"$1,412.17","$3,683.40",27.71%
17319,1/7/2024,678,537,47,"$2,812.36",PAID,26,Diagnostics,$47.78,$69.51,$566.70,"$2,245.66",20.15%
17320,5/4/2024,562,114,27,$589.06,PAID,32,Lab Equipment,$15.78,$25.18,$163.00,$426.06,27.67%
17321,10/25/2025,593,389,39,"$2,445.80",PAID,38,Diagnostics,$40.68,$67.40,$859.28,"$1,586.52",35.13%
17322,11/2/2024,587,607,1,$413.24,PAID,31,Surgical Supplies,$302.85,$474.19,$110.39,$302.85,26.71%
17323,3/26/2024,513,118,318,"$1,179.19",DENIED,,Personal Protective Equipment,$2.80,$4.33,$288.79,$890.40,24.49%
17324,11/8/2024,608,545,239,"$1,023.18",DENIED,,Personal Protective Equipment,$3.28,$4.61,$239.26,$783.92,23.38%
17325,4/20/2024,644,300,23,"$2,484.63",PAID,41,Diagnostics,$66.68,$112.01,$950.99,"$1,533.64",38.27%
17326,10/10/2025,582,629,213,"$1,317.01",PAID,26,Patient Care,$4.80,$6.61,$294.61,"$1,022.40",22.37%
17327,4/17/2025,632,286,1,$405.27,PAID,28,Surgical Supplies,$304.64,$433.54,$100.63,$304.64,24.83%
17328,12/18/2024,609,128,43,"$1,486.49",PAID,10,Diagnostics,$24.36,$38.09,$439.01,"$1,047.48",29.53%
17329,11/6/2024,642,430,1,$318.28,PAID,40,Surgical Supplies,$217.95,$322.83,$100.33,$217.95,31.52%
17330,8/2/2024,576,193,372,"$2,044.69",PENDING,,Personal Protective Equipment,$3.68,$5.57,$675.73,"$1,368.96",33.05%
17331,4/25/2025,549,128,125,"$1,176.07",DENIED,,Patient Care,$7.36,$10.61,$256.07,$920.00,21.77%
17332,2/22/2024,542,222,41,"$2,934.50",DENIED,,Diagnostics,$52.54,$73.54,$780.36,"$2,154.14",26.59%
17333,11/7/2025,566,328,368,"$1,259.44",PAID,33,Personal Protective Equipment,$2.72,$3.75,$258.48,"$1,000.96",20.52%
17334,2/16/2025,550,358,1,$330.80,PAID,25,Surgical Supplies,$262.73,$378.42,$68.07,$262.73,20.58%
17335,12/17/2025,674,348,24,"$2,321.72",OVERDUE,,Diagnostics,$69.49,$96.97,$653.96,"$1,667.76",28.17%
17336,4/18/2024,595,510,368,"$6,107.79",PAID,45,Personal Protective Equipment,$10.99,$16.89,"$2,063.47","$4,044.32",33.78%
17337,12/26/2024,683,107,281,"$3,326.42",OVERDUE,,Patient Care,$8.35,$12.93,$980.07,"$2,346.35",29.46%
17338,2/14/2024,510,512,1,$315.66,DENIED,,Surgical Supplies,$255.30,$341.41,$60.36,$255.30,19.12%
17339,10/10/2025,594,240,480,"$1,188.69",OVERDUE,,Personal Protective Equipment,$1.60,$2.50,$420.69,$768.00,35.39%
17340,2/5/2025,647,290,496,"$2,214.88",PAID,29,Personal Protective Equipment,$2.76,$4.61,$845.92,"$1,368.96",38.19%
17341,10/29/2025,543,312,22,"$1,339.36",PAID,28,Diagnostics,$43.16,$68.18,$389.84,$949.52,29.11%
17342,12/12/2024,597,640,47,"$2,879.47",PAID,37,Lab Equipment,$37.61,$62.45,"$1,111.80","$1,767.67",38.61%
17343,9/22/2024,596,609,244,$660.59,PAID,55,Personal Protective Equipment,$1.95,$3.13,$184.79,$475.80,27.97%
17344,1/2/2025,656,458,24,$623.93,PAID,55,Diagnostics,$18.13,$27.23,$188.81,$435.12,30.26%
17345,3/12/2024,682,462,29,"$2,417.52",PAID,37,Lab Equipment,$56.96,$89.66,$765.68,"$1,651.84",31.67%
17346,12/3/2025,538,189,14,"$1,423.19",PAID,26,Lab Equipment,$70.97,$102.23,$429.61,$993.58,30.19%
17347,9/5/2024,528,642,3,$817.12,PAID,33,Surgical Supplies,$213.55,$311.65,$176.47,$640.65,21.60%
17348,4/26/2025,534,163,48,"$2,987.17",PAID,29,Diagnostics,$52.34,$71.97,$474.85,"$2,512.32",15.90%
17349,11/27/2024,530,367,1,$531.04,PAID,6,Surgical Supplies,$355.07,$578.40,$175.97,$355.07,33.14%
17350,9/21/2024,626,219,83,$731.78,PAID,41,Personal Protective Equipment,$6.01,$8.89,$232.95,$498.83,31.83%
17351,3/8/2024,540,491,40,"$3,633.15",DENIED,,Lab Equipment,$65.43,$91.11,"$1,015.95","$2,617.20",27.96%
17352,5/3/2024,609,357,34,"$1,110.02",PAID,50,Diagnostics,$24.36,$38.09,$281.78,$828.24,25.39%
17353,9/22/2025,646,222,23,"$1,072.77",PAID,1,Lab Equipment,$40.46,$53.64,$142.19,$930.58,13.25%
17354,7/9/2024,540,529,24,"$1,894.03",PAID,16,Lab Equipment,$65.43,$91.11,$323.71,"$1,570.32",17.09%
17355,2/9/2025,664,492,14,$394.61,PAID,35,Lab Equipment,$20.48,$33.00,$107.89,$286.72,27.34%
17356,12/28/2025,511,363,288,"$1,287.23",DENIED,,Patient Care,$3.30,$5.24,$336.83,$950.40,26.17%
17357,9/10/2024,624,470,1,$584.58,PAID,45,Surgical Supplies,$447.47,$595.87,$137.11,$447.47,23.45%
17358,8/11/2024,654,354,367,"$2,425.74",PAID,6,Personal Protective Equipment,$4.68,$7.60,$708.18,"$1,717.56",29.19%
17359,8/8/2024,558,340,10,$221.13,PAID,29,Lab Equipment,$15.88,$23.04,$62.33,$158.80,28.19%
17360,3/26/2025,579,509,18,$715.35,PAID,7,Diagnostics,$32.66,$44.06,$127.47,$587.88,17.82%
17361,6/12/2024,569,492,29,$961.64,PAID,20,Lab Equipment,$21.45,$35.87,$339.59,$622.05,35.31%
17362,12/14/2024,633,360,375,"$1,350.16",PENDING,,Personal Protective Equipment,$2.59,$3.84,$378.91,$971.25,28.06%
17363,6/23/2024,515,608,25,"$1,368.31",PAID,15,Lab Equipment,$38.67,$58.06,$401.56,$966.75,29.35%
17364,5/28/2024,601,581,1,$541.26,PAID,11,Surgical Supplies,$344.49,$577.36,$196.77,$344.49,36.35%
17365,8/8/2024,548,197,45,"$1,054.16",PAID,8,Lab Equipment,$16.06,$24.69,$331.46,$722.70,31.44%
17366,10/1/2024,678,320,46,"$2,720.86",PAID,39,Diagnostics,$47.78,$69.51,$522.98,"$2,197.88",19.22%
17367,5/10/2024,643,469,122,$388.74,PAID,25,Personal Protective Equipment,$2.00,$3.26,$144.74,$244.00,37.23%
17368,9/2/2025,639,444,27,$752.26,PAID,55,Lab Equipment,$20.92,$28.29,$187.42,$564.84,24.91%
17369,1/29/2024,538,448,33,"$3,240.80",PAID,50,Lab Equipment,$70.97,$102.23,$898.79,"$2,342.01",27.73%
17370,12/16/2024,596,359,448,"$1,351.15",PAID,8,Personal Protective Equipment,$1.95,$3.13,$477.55,$873.60,35.34%
17371,7/13/2024,621,330,283,"$3,220.62",PAID,33,Personal Protective Equipment,$8.93,$13.11,$693.43,"$2,527.19",21.53%
17372,4/14/2025,648,613,2,"$1,478.48",PAID,3,Surgical Supplies,$451.55,$764.83,$575.38,$903.10,38.92%
17373,1/15/2025,682,626,14,"$1,134.24",PAID,33,Lab Equipment,$56.96,$89.66,$336.80,$797.44,29.69%
17374,3/14/2025,605,579,44,"$2,716.28",PAID,45,Diagnostics,$49.04,$72.37,$558.52,"$2,157.76",20.56%
17375,7/24/2024,557,306,48,"$4,563.50",PAID,50,Diagnostics,$67.62,$103.27,"$1,317.74","$3,245.76",28.88%
17376,7/7/2025,680,385,138,$176.54,OVERDUE,,Personal Protective Equipment,$0.92,$1.30,$49.58,$126.96,28.08%
17377,1/1/2025,654,356,498,"$3,774.49",PAID,36,Personal Protective Equipment,$4.68,$7.60,"$1,443.85","$2,330.64",38.25%
17378,8/13/2025,606,145,49,"$3,922.60",PAID,26,Lab Equipment,$49.01,$82.70,"$1,521.11","$2,401.49",38.78%
17379,9/29/2025,583,396,45,"$4,929.69",PAID,47,Diagnostics,$73.36,$110.17,"$1,628.49","$3,301.20",33.03%
17380,12/11/2025,645,442,4,"$1,291.85",PAID,48,Surgical Supplies,$209.15,$329.51,$455.25,$836.60,35.24%
17381,2/2/2024,563,364,324,"$4,015.73",DENIED,,Patient Care,$9.06,$14.20,"$1,080.29","$2,935.44",26.90%
17382,7/3/2025,545,375,470,"$1,376.72",PAID,59,Patient Care,$1.89,$3.20,$488.42,$888.30,35.48%
17383,2/17/2025,671,197,381,$993.38,DENIED,,Personal Protective Equipment,$1.94,$2.71,$254.24,$739.14,25.59%
17384,1/9/2024,659,446,271,"$2,490.87",OVERDUE,,Patient Care,$6.09,$9.37,$840.48,"$1,650.39",33.74%
17385,11/24/2025,660,247,15,"$1,380.91",PAID,12,Diagnostics,$58.99,$97.26,$496.06,$884.85,35.92%
17386,1/18/2025,656,483,41,"$1,083.03",PAID,4,Diagnostics,$18.13,$27.23,$339.70,$743.33,31.37%
17387,9/3/2024,633,305,479,"$1,597.64",PAID,57,Personal Protective Equipment,$2.59,$3.84,$357.03,"$1,240.61",22.35%
17388,12/27/2025,609,355,33,"$1,215.21",PAID,35,Diagnostics,$24.36,$38.09,$411.33,$803.88,33.85%
17389,5/17/2025,640,338,1,$407.23,DENIED,,Surgical Supplies,$259.06,$407.45,$148.17,$259.06,36.38%
17390,6/25/2025,636,124,14,$971.56,PAID,1,Lab Equipment,$55.00,$79.32,$201.56,$770.00,20.75%
17391,9/28/2024,619,541,355,"$6,067.03",OVERDUE,,Patient Care,$11.72,$19.21,"$1,906.43","$4,160.60",31.42%
17392,7/18/2024,575,201,3,"$1,465.59",OVERDUE,,Surgical Supplies,$327.14,$545.77,$484.17,$981.42,33.04%
17393,8/24/2024,614,511,18,"$1,600.59",PAID,34,Lab Equipment,$68.12,$99.27,$374.43,"$1,226.16",23.39%
17394,12/27/2025,587,480,1,$441.99,PAID,48,Surgical Supplies,$302.85,$474.19,$139.14,$302.85,31.48%
17395,5/10/2024,529,147,2,"$1,147.15",PAID,21,Surgical Supplies,$339.66,$574.91,$467.83,$679.32,40.78%
17396,5/4/2024,508,645,252,"$2,470.94",DENIED,,Patient Care,$6.17,$10.04,$916.10,"$1,554.84",37.07%
17397,9/18/2024,682,567,46,"$3,866.52",PAID,38,Lab Equipment,$56.96,$89.66,"$1,246.36","$2,620.16",32.23%
17398,4/27/2024,640,399,3,"$1,080.80",DENIED,,Surgical Supplies,$259.06,$407.45,$303.62,$777.18,28.09%
17399,1/6/2024,613,443,26,"$1,592.35",PAID,27,Lab Equipment,$38.49,$64.11,$591.61,"$1,000.74",37.15%
17400,4/1/2024,527,305,449,"$1,661.95",OVERDUE,,Patient Care,$2.47,$4.08,$552.92,"$1,109.03",33.27%
17400,4/1/2024,527,305,449,"$1,661.95",OVERDUE,,Patient Care,$2.47,$4.08,$552.92,"$1,109.03",33.27%
17401,5/18/2024,587,233,10,"$4,657.67",PAID,56,Surgical Supplies,$302.85,$474.19,"$1,629.17","$3,028.50",34.98%
17402,8/19/2024,600,306,5,"$1,777.46",DENIED,,Surgical Supplies,$244.89,$366.51,$553.01,"$1,224.45",31.11%
17403,7/31/2024,639,641,48,"$1,166.69",PAID,40,Lab Equipment,$20.92,$28.29,$162.53,"$1,004.16",13.93%
17404,6/14/2024,549,498,327,"$3,152.06",OVERDUE,,Patient Care,$7.36,$10.61,$745.34,"$2,406.72",23.65%
17405,11/20/2025,628,461,70,$232.13,DENIED,,Patient Care,$2.32,$3.54,$69.73,$162.40,30.04%
17406,2/13/2025,611,523,329,"$5,035.88",PENDING,,Personal Protective Equipment,$11.69,$15.87,"$1,189.87","$3,846.01",23.63%
17407,9/30/2025,528,288,3,$825.87,PAID,38,Surgical Supplies,$213.55,$311.65,$185.22,$640.65,22.43%
17408,5/30/2025,536,556,16,"$1,511.64",PAID,57,Diagnostics,$68.20,$98.92,$420.44,"$1,091.20",27.81%
17409,10/7/2025,611,557,329,"$4,686.23",PAID,53,Personal Protective Equipment,$11.69,$15.87,$840.22,"$3,846.01",17.93%
17410,11/3/2024,526,168,446,"$6,677.69",PAID,30,Patient Care,$10.83,$16.53,"$1,847.51","$4,830.18",27.67%
17411,8/7/2024,658,418,3,"$1,218.96",PAID,20,Surgical Supplies,$349.59,$454.72,$170.19,"$1,048.77",13.96%
17412,3/17/2024,547,619,118,$286.14,PAID,40,Personal Protective Equipment,$1.64,$2.59,$92.62,$193.52,32.37%
17413,11/14/2025,550,512,2,$685.39,PAID,40,Surgical Supplies,$262.73,$378.42,$159.93,$525.46,23.33%
17414,3/24/2025,533,185,13,$219.59,OVERDUE,,Diagnostics,$15.12,$19.78,$23.03,$196.56,10.49%
17415,7/21/2025,666,567,133,"$2,358.76",DENIED,,Personal Protective Equipment,$11.96,$19.07,$768.08,"$1,590.68",32.56%
17416,12/8/2024,566,148,277,"$1,031.17",DENIED,,Personal Protective Equipment,$2.72,$3.75,$277.73,$753.44,26.93%
17417,5/14/2025,516,641,147,"$1,401.08",OVERDUE,,Patient Care,$7.04,$10.24,$366.20,"$1,034.88",26.14%
17418,5/9/2024,597,241,31,"$1,851.56",PAID,57,Lab Equipment,$37.61,$62.45,$685.65,"$1,165.91",37.03%
